symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
INSPIRISYS,EQ,119.79,5.7,   5.00,5,119.79,114,119.79,69.92,1.15726,1.361284938
IZMO,EQ,666,31.7,   5.00,5,666,637.1,1374.7,295,0.18618,1.22199243
TAKE,BE,25.53,1.21,   4.98,5,25.53,23.15,50.14,8.33,4.84183,1.20561567
NOIDATOLL,EQ,5.13,0.85,  19.86,20,5.13,4.37,5.63,2.87,23.10462,1.157541462
GAUDIUMIVF,BE,107.56,5.12,   5.00,5,107.56,98.4,133,69.18,1.01302,1.0694452140000001
REGAAL,BE,78.64,3.74,   4.99,5,78.64,74.88,145.7,57.27,1.2821,0.9958070699999999
DURLAX,ST,56.8,2.7,   4.99,5,56.8,55.2,56.8,28.03,1.54,0.873796
BLUEWATER,ST,290.85,13.85,   5.00,5,290.85,285,290.85,125.4,0.26,0.750802
MAHKTECH,EQ,24.34,-0.58,  -2.33,20,24.34,24.34,35.59,20.51,2.96757,0.722306538
BIRLACABLE,BE,161.14,7.67,   5.00,5,161.14,149.15,215.2,104,0.4456,0.7009288
KRMAYURVED,ST,241.8,11.5,   4.99,5,241.8,229.9,271,156.15,0.29,0.688663
FILATFASH,BE,0.24,0.01,   4.35,5,0.24,0.23,0.74,0.14,279.19929,0.642158367
MASPTOP50,EQ,81.97,-0.72,  -0.87,20,81.97,81.97,82.69,52.52,0.77025,0.631373925
ESSENTIA,BE,1.68,0.05,   3.07,5,1.71,1.63,2.56,1.01,36.60961,0.618702409
FAZE3Q,EQ,455.95,21.7,   5.00,5,455.95,434.25,747.95,322.1,0.13554,0.614009754
VPRPL,BE,39.33,1.87,   4.99,5,39.33,37.8,195,29.46,1.5042,0.5828775
MOS,SM,12.7,0.35,   2.83,5,12.95,12.6,29.88,9.05,4.12,0.531068
ZEEMEDIA,EQ,8.05,0.38,   4.95,5,8.05,7.72,16.46,6.65,6.64972,0.527987768
LRRPL,SM,87.15,4.15,   5.00,5,87.15,85,99.5,59,0.585,0.50895
PLAZACABLE,BE,46.76,2.22,   4.98,5,46.76,42.39,65.34,27,1.12781,0.508755091
DISHTV,BE,3.36,0.16,   5.00,5,3.36,3.1,6.54,1.82,15.73238,0.5034361599999999
ZIMLAB,BE,102,4.59,   4.71,5,102.28,93.2,127,59.31,0.45544,0.45425585599999996
DCMSIL,BE,62.95,2.98,   4.97,5,62.96,58.02,105.27,49.5,0.70244,0.43466987199999996
HOACFOODS,SM,490.35,23.35,   5.00,5,490.35,480,519,149.65,0.075,0.366075
FMNL,EQ,12.52,1.13,   9.92,10,12.52,11.63,19.1,6.74,2.88263,0.358310909
MONQ50,EQ,132.54,-2.47,  -1.83,20,132.54,132.54,135.01,71.26,0.26365,0.34944171
KAVDEFENCE,EQ,63.49,3.02,   4.99,5,63.49,60,162.87,42.93,0.53826,0.33974971200000004
BRANDMAN,ST,184.8,8.8,   5.00,5,184.8,170.3,243.8,109.35,0.184,0.3309056
REFRACTORY,SM,38.4,1.8,   4.92,5,38.4,35.55,72.5,28.65,0.89,0.327075
VASCONEQ,BE,34.57,1.64,   4.98,5,34.57,34.25,74.59,26.75,0.91584,0.31642272000000005
PURPLEUTED,SM,353.9,16.85,   5.00,5,353.9,336,587.95,239,0.09,0.313794
VINEETLAB,BE,34.6,1.6,   4.85,5,34.65,32.89,43.5,23.91,0.86712,0.295948056
JAYBEE,ST,88.45,4.2,   4.99,5,88.45,88.45,295,70,0.33,0.291885
ZODIAC,BE,294.75,13,   4.61,5,295.8,281,560,205.55,0.09999,0.291220875
VIJAYPD,ST,94.25,0.95,   1.02,5,97.95,94,114.5,35,0.3,0.28935
CONSOFINVT,EQ,232.82,7.72,   3.43,5,236.35,222.2,245.95,152,0.12045,0.28108212000000005
SCPL,BE,440.05,5.45,   1.25,5,456.3,436.2,480,190.03,0.06259,0.280096509
PREMIERPOL,BE,53.36,2.54,   5.00,5,53.36,51,68.87,38,0.50852,0.267888336
DSFCL,EQ,28.21,1.34,   4.99,5,28.21,26.87,52.5,17.28,0.9515,0.26765695
BROOKS,BE,48.42,2.3,   4.99,5,48.42,46.5,164.02,36.3,0.50829,0.243369252
AURIGROW,EQ,0.32,0.01,   3.23,5,0.32,0.31,1,0.2,75.79871,0.234976001
SUPREMEINF,EQ,80.9,1.01,   1.26,5,83.88,80.05,130.25,58.11,0.26209,0.214153739
KRITI,BE,71,1.3,   1.87,5,73.18,66.34,177.51,53,0.2758,0.19405288
LAMOSAIC,SM,27.95,4.65,  19.96,20,27.95,22.55,47.85,20.45,0.588,0.1595832
SAKUMA,BE,1.78,0.06,   3.49,5,1.8,1.73,3.63,1.1,9.04625,0.159214
ESCONET,ST,123.45,5.5,   4.66,5,123.8,119.95,280,91.25,0.112,0.1383536
ROLLT,BE,2.03,-0.05,  -2.40,5,2.18,1.99,2.53,1.02,6.36946,0.135032552
TERASOFT,EQ,317.8,15.1,   4.99,5,317.8,317.8,598,252.4,0.04172,0.13258616
VIVIMEDLAB,BE,6.42,0.1,   1.58,5,6.63,6.1,29.4,5.15,1.9023,0.11889375
SADBHAV,BE,9.24,0.44,   5.00,5,9.24,8.99,17.85,6.05,1.28711,0.118542831
VIPULLTD,EQ,9.13,0.43,   4.94,5,9.13,8.75,13.69,7.38,1.22574,0.11166491399999999
VCL,EQ,1.45,0.02,   1.40,5,1.5,1.41,2.66,0.74,6.97707,0.100469808
MOBILISE,ST,110.25,5.25,   5.00,5,110.25,104,117.8,45,0.08,0.08696
NAVKARURB,EQ,0.82,0.03,   3.80,5,0.82,0.79,3.59,0.7,10.71105,0.0856884
DHRUV,BE,31.68,1.5,   4.97,5,31.68,31.65,75,22.22,0.26273,0.083154045
AHLWEST,BE,649.15,30.9,   5.00,5,649.15,649.15,649.15,137,0.01051,0.068225665
VISASTEEL,BE,47.92,2.28,   5.00,5,47.92,43.8,73.68,27.05,0.09584,0.044776447999999996
ODIGMA,EQ,26.1,0.08,   0.31,5,27.32,25.9,56.09,20.25,0.17056,0.044737888
MORARJEE,BZ,9.22,0.43,   4.89,5,9.22,9.22,9.99,5.58,0.44658,0.041174676
SURANI,ST,136.8,6.5,   4.99,5,136.8,129,136.8,47.3,0.03,0.040446
TARAPUR,EQ,23.27,1.08,   4.87,5,23.29,22.33,39.99,20.21,0.17104,0.039390512
PILITA,BE,8.15,0.12,   1.49,5,8.43,7.66,20.64,6.2,0.47626,0.038291304
MAHICKRA,ST,239.6,11.4,   5.00,5,239.6,239.6,252,112,0.015,0.03594
TEJASCARGO,SM,425,9.9,   2.38,5,435.85,425,435.85,158,0.008,0.0344336
ACCORD,ST,50.5,2.4,   4.99,5,50.5,50.5,50.6,19.85,0.06,0.0303
SVPGLOB,BE,3.88,0.18,   4.86,5,3.88,3.55,6.89,2.18,0.74468,0.02867018
SHUBHLAXMI,SM,20.5,0,   0.00,5,21.5,20.4,40,13.35,0.13,0.026897
KALANA,ST,21.7,0.15,   0.70,5,22.6,21.6,48.75,15.1,0.1,0.02222
DUGLOBAL,ST,41.35,1.95,   4.95,5,41.35,41.35,56.3,26.5,0.05,0.020675
LPDC,EQ,6.7,0.2,   3.08,5,6.82,6.4,10.16,5.23,0.28112,0.018778816
DIVYADHAN,ST,31.1,1.45,   4.89,5,31.1,29.6,62.4,18.25,0.06,0.018318
GRANDOAK,EQ,26.05,0.22,   0.85,10,28.41,25.95,34.8,24.41,0.06347,0.017822376
ADDICTIVE,SM,70.85,3.35,   4.96,5,70.85,70,176.15,57.65,0.025,0.017665
CTE,EQ,32.29,1.53,   4.97,5,32.29,31.25,59.93,20.51,0.05171,0.016614423
ARTNIRMAN,EQ,40,1.51,   3.92,5,40.41,38.4,72.5,29.39,0.03847,0.015376459
KRIDHANINF,EQ,2.91,0.13,   4.68,5,2.91,2.74,5.39,1.81,0.52917,0.015134261999999999
PALREDTEC,BE,39.37,1.87,   4.99,5,39.37,38,73.6,27.45,0.03786,0.014890338000000001
QUADPRO,SM,2.25,-0.05,  -2.17,5,2.4,2.25,4.65,1.85,0.6,0.01404
SANCO,BZ,3.47,-0.16,  -4.41,5,3.81,3.46,4.22,1.66,0.31562,0.011898874
AAKAAR,SM,60.05,2.85,   4.98,5,60.05,60.05,105,46,0.016,0.009608
SANWARIA,BZ,0.24,0.01,   4.35,2,0.24,0.23,0.41,0.19,3.06559,0.007050857000000001
MIEL,SM,15.95,0.7,   4.59,5,16,15.95,35,10.7,0.04,0.006388
COMPINFO,BZ,1.39,0.06,   4.51,5,1.39,1.33,2.96,0.91,0.35533,0.004903554
FEL,BZ,0.45,0.01,   2.27,2,0.45,0.44,0.65,0.34,1.07291,0.004720804
MADHUCON,EQ,5.68,-0.03,  -0.53,5,5.99,5.6,9.49,3.61,0.08016,0.004673328
NAGREEKCAP,BE,28.17,0.36,   1.29,5,29.2,28.01,42.75,19.3,0.01343,0.0038758980000000005
ORTINGLOBE,BE,14.8,0.7,   4.96,5,14.8,14.73,19.9,10.32,0.02291,0.003388389
BLUECHIP,EQ,2.01,0.03,   1.52,2,2.01,2.01,5.8,1.8,0.13895,0.002792895
HAVISHA,EQ,1.58,0.06,   3.95,5,1.59,1.49,3.05,1.03,0.07834,0.0012221040000000001
ORTEL,BZ,1.71,0.06,   3.64,5,1.73,1.6,2.34,1.15,0.04338,0.000698418
