symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
GREENLEAF,ST,110.25,5.25,   5.00,5,110.25,109.9,185.9,52.5,0.08,0.088152
PARASPETRO,EQ,2.18,0.19,   9.55,10,2.18,1.97,3.23,1.53,4.18011,0.086528277
NOIDATOLL,BE,4.44,0.12,   2.78,5,4.53,4.22,7.43,2.87,1.87219,0.082750798
BLBLIMITED,EQ,16.2,0.5,   3.18,10,17.27,15.97,22.47,12,0.4942,0.08134532
BEDMUTHA,EQ,112.23,5.34,   5.00,5,112.23,107,164.9,94.55,0.06765,0.07564623000000001
SUNTECH,ST,30.5,-1.1,  -3.48,5,33.15,30.5,86.1,28.7,0.208,0.0671424
JFLLIFE,SM,11.45,0.1,   0.88,5,11.9,10.85,15.14,8.55,0.48,0.054912
NEWJAISA,ST,15.4,0.2,   1.32,5,15.95,15.4,51.5,14,0.285,0.044517
GRADIENTE,BE,2.77,0.13,   4.92,5,2.77,2.6,9.4,2.08,1.5724,0.04308376
MUKTAARTS,BE,58.5,2.61,   4.67,5,58.68,53.31,88.8,37.01,0.0721,0.04183242
VCL,EQ,1.03,0.04,   4.04,5,1.03,0.99,2.66,0.87,4.12537,0.0412537
MITCON,BE,74.98,2.96,   4.11,5,75.62,69,91.7,49.56,0.04901,0.035282298999999996
SANGANI,SM,44.8,2.1,   4.92,5,44.8,44.5,77,37,0.075,0.033555
MCON,SM,46.2,2.2,   5.00,5,46.2,45.95,98,37.3,0.07,0.03227
CMRSL,SM,65.1,3.1,   5.00,5,65.1,65,96.75,52.45,0.048,0.0312384
PARAMOUNT,ST,37.25,1.75,   4.93,5,37.25,36,68.5,33.5,0.084,0.0303828
BANKA,BE,95.3,4.53,   4.99,5,95.3,88.01,97.88,41,0.03265,0.029904135
ROLLT,BE,2.27,0.1,   4.61,5,2.27,2.11,3.74,1.02,1.08683,0.024018943
ONYX,ST,38.9,1.85,   4.99,5,38.9,38.9,53.9,24.2,0.06,0.02334
GRANDOAK,EQ,39.35,1.87,   4.99,5,39.35,35.77,55.76,24,0.0597,0.02294868
ARSHIYA,BZ,0.98,0.03,   3.16,5,0.99,0.94,3.05,0.94,2.30636,0.022371692000000002
BOHRAIND,EQ,13.25,0.63,   4.99,5,13.25,12.02,35.58,12.02,0.16496,0.021312832
21STCENMGM,EQ,37.85,0.74,   1.99,2,37.85,37.85,62.03,28.25,0.047,0.0177895
ABMINTLLTD,EQ,41.3,0.28,   0.68,10,45.12,41.05,62.85,34,0.02935,0.012761380000000001
BILVYAPAR,BE,4.18,0.19,   4.76,5,4.18,3.85,14.7,3.8,0.28677,0.011556831
BNALTD,BE,465,3.9,   0.85,5,484.15,465,589,310.4,0.0017,0.008189239999999999
CRAYONS,SM,25.25,1.2,   4.99,5,25.25,24.05,69.95,23.6,0.03,0.00738
IL&FSTRANS,BZ,2.12,0.1,   4.95,5,2.12,2,3.6,1.75,0.287,0.0059696
SANWARIA,BZ,0.21,0.01,   5.00,2,0.21,0.2,0.39,0.19,2.94149,0.00588298
SITINET,BZ,0.33,0.01,   3.13,2,0.33,0.32,0.58,0.28,1.821,0.0058272
WINSOME,BZ,2.39,0.04,   1.70,2,2.39,2.35,2.63,1.59,0.20401,0.004855438
FEL,BZ,0.38,0.01,   2.70,2,0.38,0.37,0.65,0.34,1.23991,0.004587667
GLFL,BE,5.26,0.25,   4.99,5,5.26,4.99,9.34,3.66,0.04453,0.002222047
ANSALAPI,BZ,3.09,0.06,   1.98,2,3.09,3.09,5.97,2.51,0.05851,0.001807959
PRUDMOULI,BE,13,0.08,   0.62,5,13.56,12.92,47.5,11.26,0.00414,0.0005468939999999999
