symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
BANKA,EQ,77.25,-0.31,  -0.40,5,81.43,77.2,97.88,41,0.14098,0.114151506
DHARAN,BZ,0.14,0.01,   7.69,5,0.14,0.13,0.61,0.11,78.51139,0.102064807
SAMAY,ST,45,-0.95,  -2.07,5,48.2,45,52.5,28.5,0.2,0.09328
MAL,SM,46.4,2.2,   4.98,5,46.4,46.4,60.9,28.95,0.176,0.081664
ODIGMA,EQ,22.1,-0.37,  -1.65,5,23.59,22.01,56.09,20,0.35868,0.081312756
POLYSIL,SM,85.4,4.05,   4.98,5,85.4,85.4,356.75,47.25,0.095,0.08113
SHEKHAWATI,BE,18.45,0.87,   4.95,5,18.45,17.81,25.75,9.12,0.43113,0.078724338
MBECL,BE,314.67,14.98,   5.00,5,314.67,314.67,314.67,213,0.02474,0.077849358
VCL,BE,1.73,0.08,   4.85,5,1.73,1.71,2.66,0.87,4.39007,0.07550920400000001
TAKE,EQ,16.78,0.79,   4.94,5,16.78,16.78,50.14,10.09,0.44087,0.073977986
VMOBILE,SM,58.1,2.75,   4.97,5,58.1,56,155,52,0.12,0.068988
ARCL,EQ,238,11.17,   4.92,5,238.17,228,249.68,216.89,0.02888,0.06791132
RCDL,SM,14.2,-0.4,  -2.74,5,15.3,14.2,23.65,11.15,0.39,0.058032
LADDERUP,EQ,61.93,10.32,  20.00,20,61.93,53,61.93,42.7,0.09326,0.05721501
GVKPIL,BE,2.21,0.04,   1.84,2,2.21,2.21,4.06,2.04,2.53493,0.056021953
SHREEDHAR,ST,129.35,6.15,   4.99,5,129.35,129.35,129.35,54.4,0.04,0.05174
ORTINGLOBE,EQ,16.3,0.77,   4.96,5,16.3,15.22,21.3,10.66,0.31447,0.050975587
FONEBOX,SM,119.05,5.65,   4.98,5,119.05,119.05,124.4,57,0.04,0.04762
NEXTMEDIA,EQ,3.81,-0.07,  -1.80,5,4.07,3.77,8.48,3.16,1.17633,0.04587687
PALREDTEC,EQ,53.28,2.53,   4.99,5,53.28,50,73.6,27.45,0.08304,0.044002896
AUROIMPEX,SM,26.55,1.25,   4.94,5,26.55,25.65,53.95,21.25,0.16,0.041776
SUPERSPIN,BE,7.36,0.35,   4.99,5,7.36,7.05,9.98,3.79,0.53322,0.038871738
GOLDSTAR,SM,7.85,0.35,   4.67,5,7.85,7.85,9.95,4.5,0.45,0.035325
MOBILISE,SM,113.55,5.4,   4.99,5,113.55,102.8,125.9,45,0.032,0.0346144
KRIDHANINF,EQ,1.97,-0.03,  -1.50,5,2.1,1.96,4.78,1.81,1.59781,0.032275762
ICDSLTD,BE,64.66,0.34,   0.53,5,67.53,64.5,77.69,36.4,0.04782,0.031575546
NAVKARURB,BE,0.9,0.01,   1.12,5,0.93,0.86,2.93,0.7,3.38937,0.029826456
ADDICTIVE,SM,45.25,2.15,   4.99,5,45.25,43.15,152.05,37.15,0.06,0.027012
PARSVNATH,BE,1.69,0.03,   1.81,2,1.69,1.69,18.75,1.35,1.35421,0.022886148999999998
MIEL,SM,12.6,0.6,   5.00,5,12.6,12.6,29.4,10.7,0.16,0.02016
JFLLIFE,SM,10.65,0.5,   4.93,5,10.65,10.65,14.67,8.55,0.18,0.01917
SITINET,BZ,0.29,0.01,   3.57,2,0.29,0.28,0.51,0.27,6.08344,0.017033632
SEYAIND,BE,12.45,-0.02,  -0.16,2,12.71,12.25,23.99,8.54,0.10193,0.012924724
VSCL,SM,21.5,1,   4.88,5,21.5,21.5,31.8,16.05,0.06,0.0129
GATECHDVR,BE,0.5,0.01,   2.04,5,0.51,0.48,0.67,0.36,2.33553,0.011444097
PPSL,SM,2.95,0.1,   3.51,5,2.95,2.8,16.15,2.1,0.39,0.01131
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.38,0.18,3.81077,0.007240463000000001
SVPGLOB,EQ,3.4,-0.1,  -2.86,5,3.67,3.37,6.89,2.18,0.18905,0.0065600350000000005
LAKPRE,BZ,5.5,-0.24,  -4.18,5,6.02,5.5,6.67,4.1,0.10775,0.00618485
GFSTEELS,EQ,19.96,1.81,   9.97,10,19.96,19.96,19.96,9.73,0.02461,0.004912156
COMPINFO,BZ,1.09,0.05,   4.81,5,1.09,1.02,2.37,0.91,0.39125,0.00414725
QUADPRO,SM,2.9,0.1,   3.57,5,2.9,2.9,3.45,1.85,0.12,0.00348
SETUINFRA,BZ,0.67,0.03,   4.69,5,0.67,0.67,0.73,0.37,0.25778,0.0017271259999999998
LEENEE,BE,8.28,0.23,   2.86,5,8.45,7.72,11.48,6.81,0.01714,0.00143119
MPDL,BE,32.11,1.52,   4.97,5,32.11,31,45.29,23.26,0.00434,0.0013918379999999998
DSKULKARNI,BE,20.59,0.4,   1.98,2,20.59,20.59,20.59,8.6,0.00018,3.7062e-05
