symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
MOS,ST,12.25,0.55,   4.70,5,12.25,12.25,28.55,9.05,4.16,0.5096
MASPTOP50,EQ,80.28,-0.55,  -0.68,20,80.28,80.28,82.78,62.42,0.6039,0.48481092000000003
TEAMTECH,ST,128.95,6.1,   4.97,5,128.95,125.5,143.8,68.25,0.34,0.435302
VCL,BE,2.03,0.09,   4.64,5,2.03,2.03,2.66,0.87,21.12624,0.428862672
FOCUS,BE,69.85,2.22,   3.28,5,71.01,67.5,99.9,57.06,0.59526,0.416265318
SPCENET,EQ,3.35,-0.01,  -0.30,10,3.69,3.35,11.24,3,11.02368,0.37700985600000003
AVANA,ST,147.5,7,   4.98,5,147.5,146.95,168.05,60.1,0.24,0.353424
DHARARAIL,ST,145.95,6.95,   5.00,5,145.95,141.95,172.5,90.05,0.24,0.348
UNITEDPOLY,BE,36.9,1.67,   4.74,5,36.99,34.5,51.16,20.6,0.9265,0.3313164
PLAZACABLE,EQ,52.35,2.49,   4.99,5,52.35,48.25,65,27,0.62656,0.321613248
A2ZINFRA,EQ,15.19,0.72,   4.98,5,15.19,14.33,22.64,12,2.17976,0.320206744
TRANSWORLD,BE,173.21,8.24,   4.99,5,173.21,173.21,287.58,111.56,0.182,0.3152422
ROCKINGDCE,SM,190.5,31.65,  19.92,20,190.6,154.2,283.85,123.9,0.1725,0.3054975
CTE,EQ,47.18,2.24,   4.98,5,47.18,45.61,59.93,20.51,0.63342,0.297770742
NEPHROCARE,ST,86.9,4.1,   4.95,5,86.9,86.9,183,50.05,0.34,0.29546
BHADORA,ST,118.05,5.6,   4.98,5,118.05,118.05,128.85,49.5,0.216,0.254988
MONQ50,EQ,148.77,-2.88,  -1.90,20,148.77,148.77,151.65,79.02,0.14093,0.20966156100000002
KAKATCEM,EQ,118,3.02,   2.63,5,120.72,113.1,165.55,85,0.12942,0.154048626
SMARTEN,ST,58.3,2.75,   4.95,5,58.3,57.8,109,42,0.252,0.1467144
TROM,SM,59.2,5.3,   9.83,10,59.25,56.45,109.8,42.9,0.24,0.140424
NECCLTD,BE,15.08,0.71,   4.94,5,15.08,14.1,24.01,10.55,0.93239,0.139392305
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,89.70516,0.13455773999999998
KALANA,SM,23.15,1.1,   4.99,5,23.15,22.6,46.85,15.1,0.56,0.128576
GREENLEAF,ST,121.8,5.8,   5.00,5,121.8,120.8,185.9,52.5,0.1,0.12144
ROLLT,BE,3.47,0.16,   4.83,5,3.47,3.43,3.74,1.02,3.41615,0.11819878999999998
SHREEDHAR,ST,117.1,5.55,   4.98,5,117.1,111.55,128,54.4,0.1,0.11513
SAMBANDAM,EQ,126,21,  20.00,20,126,113.99,126,97.7,0.08931,0.109449405
HPTL,SM,324.9,15.45,   4.99,5,324.9,324.9,330.3,175,0.03,0.09747
LRRPL,SM,87.65,4.15,   4.97,5,87.65,85.5,98.9,59.15,0.105,0.0909825
MRIL,ST,63.25,0.25,   0.40,5,66.15,63.25,82,29.05,0.128,0.0836736
MINALIND,EQ,2.65,0.44,  19.91,20,2.65,2.23,2.65,1.71,3.12753,0.079126509
VIVIMEDLAB,BE,5.95,0.28,   4.94,5,5.95,5.6,29.4,4.75,1.32367,0.078361264
AAKAAR,SM,58.4,2.75,   4.94,5,58.4,58.35,97.05,46,0.128,0.0747392
URAVIDEF,BE,108.39,4.88,   4.71,5,108.68,102,509,101,0.06022,0.06455584
ADDICTIVE,SM,44.4,2.1,   4.96,5,44.4,42.9,152.05,37.15,0.145,0.064119
VIRTUALG,EQ,0.51,0.08,  18.60,20,0.51,0.44,0.51,0.4,12.78374,0.061361952000000004
MONOPHARMA,SM,8.4,0.2,   2.44,5,8.6,7.85,25.5,7.5,0.74,0.061272
HVAX,SM,661.5,31.5,   5.00,5,661.5,650,1007,585.2,0.009,0.059355
CEREBRAINT,BZ,2.83,0.13,   4.81,5,2.83,2.75,10.08,2.5,2.01446,0.056807772
REPL,BE,63.18,3,   4.99,5,63.18,61.45,182.8,59.4,0.08403,0.052779243
RAJRILTD,BE,22.9,0.44,   1.96,2,22.9,22.3,28.9,19.41,0.15174,0.034596720000000004
DHANSA,SM,21.3,1,   4.93,5,21.3,20.3,47,16.2,0.16,0.033856
LCCINFOTEC,EQ,3.67,-0.08,  -2.13,10,4.12,3.5,5.89,3.44,0.87884,0.033835340000000005
PRUDMOULI,BE,14.69,0.67,   4.78,5,14.72,13.55,42.49,11.26,0.22799,0.033126947
FONEBOX,SM,99.75,4.75,   5.00,5,99.75,99.55,124.4,57,0.03,0.029889
EPWINDIA,ST,248.85,11.85,   5.00,5,248.85,248.85,282.05,98,0.012,0.029862
MPDL,EQ,34.32,5.72,  20.00,20,34.32,23.26,34.32,23.26,0.08795,0.029067475
THESL,ST,19.6,0.85,   4.53,5,19.65,18,43.5,11.4,0.15,0.0282
ZENITHEXPO,EQ,205,-2.32,  -1.12,5,217.68,204,351.65,174,0.01071,0.022707342000000002
CMRSL,SM,69,1.15,   1.69,5,71.2,69,96.75,52.45,0.032,0.0225632
KJMCFIN,EQ,66.42,11.07,  20.00,20,66.42,61.9,66.42,51.01,0.03326,0.021748714000000002
GATECHDVR,BE,0.52,0.01,   1.96,5,0.53,0.51,0.67,0.36,4.0941,0.02128932
SHIVAMAUTO,BE,16.08,0.76,   4.96,5,16.08,15.39,35.79,13.05,0.12983,0.020694901999999998
PALREDTEC,BE,57.75,2.75,   5.00,5,57.75,54,73.6,27.45,0.03337,0.018790647
YUDIZ,SM,22.95,0.7,   3.15,5,23.35,22.25,39.3,22.15,0.08,0.018224
PLADAINFO,SM,9.9,0.45,   4.76,5,9.9,9.85,20.3,9.05,0.15,0.014835
ANKITMETAL,BZ,1.6,0.07,   4.58,5,1.6,1.52,2.12,1.29,0.85916,0.013660644
ITALIANE,SM,32.05,1.5,   4.91,5,32.05,32.05,49,24.05,0.04,0.01282
AHLWEST,BE,549,12.9,   2.41,5,562.9,547.7,751.4,137,0.00218,0.012072622
ISHAN,SM,0.5,0.05,  11.11,5,0.5,0.5,0.95,0.45,2.4,0.012
ANSALAPI,BZ,3.39,0.06,   1.80,2,3.39,3.3,5.55,2.51,0.34332,0.011569883999999999
PPSL,SM,3,0.1,   3.45,5,3,2.85,19,2.1,0.39,0.011505
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.39,0.18,5.66641,0.010766178999999999
SIMBHALS,BZ,7.89,0.37,   4.92,5,7.89,7.8,15.99,6.47,0.12853,0.010102458
772WB37,SG,94.81,4.51,   4.99,5,94.81,94.81,94.81,94.81,0.01,0.009481
INSPIRE,SM,9,0.4,   4.65,5,9,9,22.55,6.8,0.1,0.009
GIRIRAJ,SM,79.55,3.75,   4.95,5,79.55,79.55,378,52.3,0.01,0.007955
IMPEXFERRO,BZ,3.85,0.07,   1.85,2,3.85,3.85,3.85,1.3,0.1825,0.00702625
MEP,BZ,0.66,0.01,   1.54,2,0.66,0.66,2.87,0.5,0.74217,0.004898322
PULZ,SM,23.5,1.1,   4.91,5,23.5,23.5,44.25,21.35,0.02,0.0047
FELDVR,BZ,2.4,0.08,   3.45,5,2.43,2.3,3.78,2.22,0.14381,0.0034370589999999997
WINNY,SM,33.7,1.6,   4.98,5,33.7,33.65,83.6,30.6,0.01,0.003367
EBIX,EQ,18.8,0.89,   4.97,5,18.8,18.8,18.8,16.03,0.01568,0.00294784
DHTL,SM,33.1,1.55,   4.91,5,33.1,33.1,125.2,30.65,0.008,0.002648
COMPINFO,BZ,1.07,0.03,   2.88,5,1.09,1.03,2.52,0.91,0.15934,0.001704938
JALAN,ST,1.85,0.05,   2.78,5,1.85,1.85,7,1.5,0.06,0.00111
BLUECHIP,EQ,1.93,0.03,   1.58,2,1.93,1.93,4.5,1.65,0.04366,0.0008426379999999999
603GS2029,GS,103.68,4.93,   4.99,5,103.68,103.68,103.68,97.8,1e-05,1.0368000000000001e-05
