symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
JAINIK,SM,155.25,8.55,   5.83,10,161.35,151,166.5,87.5,0.828,1.3029408
ELGIRUBCO,EQ,62.09,4.41,   7.65,10,63.44,55.51,90.5,32.72,2.07541,1.280943052
MONQ50,EQ,143.8,1.09,   0.76,20,143.8,143.7,147.24,73.15,0.82889,1.1918609310000001
VASCONEQ,BE,34.15,1.62,   4.98,5,34.15,32.07,74.59,26.75,3.27425,1.107023925
MAFANG,EQ,199.42,3.01,   1.53,20,199.42,199.42,208.38,147.44,0.49752,0.992154384
SHARDUL,EQ,48.88,2.32,   4.98,5,48.88,44.55,48.88,23.05,1.93509,0.9416147939999999
AVANA,ST,146.05,6.95,   5.00,5,146.05,142.05,159,60.1,0.6,0.87156
MCLEODRUSS,BE,55.81,2.65,   4.98,5,55.81,55.81,78.41,28.5,1.56084,0.8711048039999999
PRADPME,BE,524.7,24.95,   4.99,5,524.7,483.1,596,357.05,0.14993,0.767386719
BODALCHEM,BE,62.5,1.39,   2.27,5,64.16,61.31,81.9,42.81,1.1146,0.7004146400000001
IWARE,ST,513.75,24.45,   5.00,5,513.75,513.75,513.75,85,0.132,0.67815
VINEETLAB,BE,38,1.67,   4.60,5,38.14,36,43.5,24.45,1.76913,0.669261879
SHERA,ST,163.2,7.75,   4.99,5,163.2,154,183.15,94.95,0.38,0.611534
FROG,ST,173,5.5,   3.28,5,175.85,163,275,123.5,0.344,0.594776
SMARTLINK,BE,205.94,9.8,   5.00,5,205.94,198,205.94,103.5,0.27683,0.567196987
AVPINFRA,SM,58,2.75,   4.98,5,58,54.5,218,54.5,0.992,0.5568096
MANORG,BE,574,26.55,   4.85,5,574.8,540,637.85,356.25,0.0959,0.53657968
YAAP,ST,157.4,7.45,   4.97,5,157.4,154,214.4,127,0.34,0.527408
MUNISH,ST,70.05,0.8,   1.16,5,72.7,70,143,50.2,0.672,0.4751712
ESCONET,ST,125.6,2.6,   2.11,5,129.15,118.2,280,91.25,0.356,0.4535796
CLASSICEIL,ST,59.4,-1.65,  -2.70,5,64.1,59.4,113.9,34.75,0.672,0.4238976
AFIL,BE,9.5,0.27,   2.93,5,9.69,9.2,11.1,3.92,4.20944,0.399054912
SPCENET,EQ,3.79,-0.02,  -0.52,5,4,3.68,11.24,3,10.07492,0.38788442
KONSTELEC,ST,67.85,3.2,   4.95,5,67.85,67.85,75.65,28,0.54,0.36639
SHEMAROO,BE,125.52,1.82,   1.47,5,129.88,123.2,143,73,0.26641,0.340685108
MASPTOP50,EQ,79.81,0.79,   1.00,20,79.81,79.81,82.78,56.22,0.39146,0.31242422599999997
HILTON,BE,23.94,1.14,   5.00,5,23.94,22.99,56.59,13.43,1.27459,0.303097502
POLYSIL,SM,122.65,11.15,  10.00,10,122.65,111.5,356.75,90.85,0.24,0.289608
SRIVASAVI,ST,95,4,   4.40,5,95.55,92.3,95.55,39,0.3,0.28512
MAHKTECH,EQ,23.14,0.15,   0.65,20,23.14,23.14,35.59,20.51,1.19158,0.275731612
SERVICE,SM,57.95,1.95,   3.48,5,58.8,56,58.8,39.2,0.46,0.264592
SUTLEJTEX,BE,38.86,1.85,   5.00,5,38.86,37.15,49.85,24,0.57027,0.221036652
KCEIL,ST,94.3,4.45,   4.95,5,94.3,89.85,388.05,74.7,0.225,0.2099925
CHETANA,ST,47,0.5,   1.08,5,48.8,47,88.55,30.1,0.432,0.20628
WOL3D,ST,129.5,6.15,   4.99,5,129.5,123.4,216.7,106.65,0.13,0.166868
NAVKARURB,BE,1.11,0.05,   4.72,5,1.11,1.08,2.93,0.7,14.37304,0.15810343999999998
FILATFASH,BE,0.2,0.01,   5.26,5,0.2,0.19,0.72,0.14,82.07496,0.155942424
PIONRINV,EQ,93.69,15.61,  19.99,20,93.69,78,135.44,77.01,0.1334,0.11863262
IDENTICAL,SM,20.85,3.35,  19.14,20,21,16.65,45.8,14.1,0.58,0.117914
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,69.45235,0.104178525
MORARJEE,BZ,11.83,0.56,   4.97,5,11.83,10.83,11.83,5.58,0.85469,0.100767951
IEML,SM,41.7,1.2,   2.96,5,42.5,40.5,173.57,37.9,0.24,0.100176
TGL,SM,24.85,1.15,   4.85,5,24.85,24.35,146.5,14.8,0.372,0.091884
JEYYAM,ST,25.9,1.2,   4.86,5,25.9,25.8,74.5,21.6,0.28,0.072464
LEXUS,EQ,14.89,1.35,   9.97,10,14.89,13.7,39.25,12.74,0.37286,0.05488499200000001
REFRACTORY,SM,28.7,1.35,   4.94,5,28.7,28,66,25.25,0.15,0.04266
21STCENMGM,EQ,33.12,0.64,   1.97,2,33.12,32.13,62.03,28.25,0.11136,0.03663744
ROXHITECH,ST,36,1.7,   4.96,5,36,35.8,55,22.95,0.096,0.0345024
WHITEFORCE,ST,42.25,2,   4.97,5,42.25,41.8,94.8,28.25,0.08,0.03372
ONYX,ST,39.55,1.85,   4.91,5,39.55,37,53.9,24.2,0.08,0.030504
WINSOME,BZ,2.17,0.04,   1.88,2,2.17,2.17,2.63,1.59,1.38536,0.030062312
NEUEON,BE,13.54,0.64,   4.96,5,13.54,12.95,27.4,5.76,0.2217,0.0299295
THESL,ST,19.05,0.9,   4.96,5,19.05,19.05,43.5,11.4,0.15,0.028575
VLINFRA,ST,26.4,1.25,   4.97,5,26.4,26,45.6,18,0.105,0.027657
ARISTO,ST,110,5.2,   4.96,5,110,110,140,74.3,0.024,0.0264
LCCINFOTEC,EQ,4.75,0.22,   4.86,5,4.75,4.62,5.89,3.64,0.51902,0.024601548
UTKAL,SM,28.75,1.35,   4.93,5,28.75,28.75,66,22.6,0.08,0.023
HOMESFY,SM,122.85,5.85,   5.00,5,122.85,122.85,297,100.7,0.018,0.022113
SWASTIK,ST,17.1,0.8,   4.91,5,17.1,16.8,36.95,12.5,0.12,0.020292
RADIOWALLA,ST,28.45,1.35,   4.98,5,28.45,28.45,72,22.2,0.064,0.018208
SABAR,SM,4.5,0.2,   4.65,5,4.5,4.45,9.55,3.95,0.35,0.01561
GSTL,ST,16.2,0.75,   4.85,5,16.2,16.2,37.65,5.95,0.09,0.01458
SANWARIA,BZ,0.2,0.01,   5.26,2,0.2,0.19,0.39,0.19,5.6119,0.010662610000000001
SITINET,BZ,0.33,0.01,   3.13,2,0.33,0.32,0.58,0.28,2.97971,0.009535072
SATIPOLY,ST,37.3,0.8,   2.19,5,38.3,37.3,94.3,27.15,0.025,0.009525
MTEDUCARE,BE,1.9,-0.01,  -0.52,5,2,1.89,2.55,1.17,0.33098,0.006586502
SHRENIK,BZ,0.35,0,   0.00,5,0.36,0.35,0.65,0.34,1.54809,0.005418315
MONOPHARMA,SM,10.75,0.5,   4.88,5,10.75,10.5,27.5,9.45,0.04,0.004248
PRECISION,SM,6.7,0.3,   4.69,5,6.7,6.4,28.4,6.2,0.06,0.003948
FLFL,BZ,1.27,0,   0.00,5,1.33,1.24,2.04,1.11,0.2698,0.0034534400000000003
ASTRON,BE,3.77,0.02,   0.53,5,3.93,3.72,18.89,3.26,0.04786,0.001799536
THAKDEV,EQ,145.3,6.9,   4.99,5,145.32,138.4,148.99,115.1,0.00122,0.001727886
SETUINFRA,BZ,0.44,0.01,   2.33,5,0.45,0.42,0.78,0.37,0.31475,0.001353425
LAKPRE,BZ,5.02,-0.01,  -0.20,5,5.28,5,7.64,4.38,0.01124,0.000570992
ANSALAPI,BZ,2.73,0.05,   1.87,2,2.73,2.73,5.97,2.51,0.00429,0.00011711700000000001
