symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
PURPLEUTED,ST,443,21,   4.98,5,443.1,417.25,587.95,244.45,0.115,0.498709
SUNDRMBRAK,BE,826,20.05,   2.49,5,846.2,792,1048.95,460,0.05618,0.470007498
DHARAN,BZ,0.16,0.01,   6.67,5,0.16,0.15,0.61,0.11,263.51282,0.39526922999999997
SHEEL,ST,70,1.75,   2.56,5,71.65,69.9,95.55,37.8,0.52,0.371332
MAHKTECH,EQ,21.36,-0.42,  -1.93,20,21.36,21.36,35.59,20.51,1.70198,0.363542928
MASPTOP50,EQ,75.75,-0.46,  -0.60,20,75.75,75.75,82.78,53.26,0.4527,0.34292025
SHYAMCENT,EQ,5.97,0.46,   8.35,10,6.06,5.43,9.75,3.68,4.78316,0.281249808
GREENLEAF,ST,84.95,4,   4.94,5,84.95,80,185.9,52.5,0.33,0.268752
MONQ50,EQ,144.38,0.02,   0.01,20,144.38,144.38,147.03,72.18,0.16439,0.237346282
PILITA,BE,9.2,0.36,   4.07,5,9.28,8.93,16.05,6.2,2.5321,0.23269999
MOS,ST,13,0.6,   4.84,5,13,13,28.55,9.05,1.76,0.2288
ONYX,ST,40.8,1.9,   4.88,5,40.8,40.7,53.9,24.2,0.56,0.228368
RCOM,BE,0.91,0.04,   4.60,5,0.91,0.88,1.9,0.75,24.77308,0.22048041200000001
MODINATUR,BE,440.75,20.95,   4.99,5,440.75,430.1,524.8,252.3,0.04849,0.21285655299999998
ROXHITECH,ST,39.2,1.85,   4.95,5,39.2,37.5,55,22.95,0.464,0.1803568
GVKPIL,BE,2.69,0.03,   1.13,2,2.71,2.65,4.27,2.37,6.75177,0.18027225900000002
BNAGROCHEM,BE,290,3.1,   1.08,5,301.2,276.95,394.8,224,0.0609,0.17832129
NGIL,BE,39.84,1.89,   4.98,5,39.84,37,43.89,22.01,0.4348,0.16757191999999999
SMARTLINK,BE,180.25,8.58,   5.00,5,180.25,171.67,199,103.5,0.09233,0.165510758
KDL,SM,116.05,3.7,   3.29,5,117.95,113.5,342.35,100.85,0.132,0.1526316
BIKEWO,ST,37.8,1.8,   5.00,5,37.8,36.7,37.8,13.65,0.4,0.15096
RAJRILTD,BE,24.26,0.47,   1.98,2,24.26,23.41,29.41,19.41,0.5599,0.13465595
MAL,SM,34.65,1.65,   5.00,5,34.65,34.5,80.2,28.95,0.352,0.121792
KCEIL,ST,80.25,3.8,   4.97,5,80.25,75.8,388.05,74.7,0.15,0.118785
VIJIFIN,BE,6.01,0.28,   4.89,5,6.01,6.01,6.01,2,1.73712,0.104400912
633GS2035,GS,98,0,   0.00,5,102.9,98,104,93.66,0.1038,0.10382076
OMFURN,ST,56.05,2,   3.70,5,56.75,54,140,38,0.156,0.0880152
DIVYADHAN,ST,52.75,2.5,   4.98,5,52.75,52.75,62.4,18.25,0.14,0.07385
HINDCON,BE,21,0.81,   4.01,5,21.19,20,37.75,15.66,0.31414,0.064492942
BANKA,BE,94.5,4.5,   5.00,5,94.5,89,97.88,41,0.06764,0.063804812
ACCORD,ST,146.85,6.95,   4.97,5,146.85,146.85,146.85,19.85,0.04,0.05874
ARCIIL,ST,42.1,1.95,   4.86,5,42.15,40.15,145,38.6,0.14,0.058422
SYLVANPLY,SM,55.1,2.6,   4.95,5,55.1,55.05,93.8,40,0.1,0.05509
TROM,ST,64,1.5,   2.40,5,65.6,63.75,109.8,42.9,0.078,0.0501774
SATECH,SM,35.1,1.65,   4.93,5,35.1,33.5,63.25,31.8,0.11,0.038423
SUPERSPIN,BE,6.01,0.28,   4.89,5,6.01,5.97,11.75,3.79,0.63786,0.038207814
AVATAR,ST,177.35,8.4,   4.97,5,177.35,177.35,177.35,40.05,0.02,0.03547
SIGNORIA,ST,116.65,5.55,   5.00,5,116.65,116.65,116.65,53.1,0.03,0.034995
VILINBIO,ST,42.05,2,   4.99,5,42.05,42.05,54.4,18.95,0.08,0.03364
DHANSA,ST,23.1,1.1,   5.00,5,23.1,23.1,48.3,16.2,0.14,0.03234
CBAZAAR,SM,5.1,0.2,   4.08,5,5.1,5.1,8,3.05,0.56,0.02856
KONSTELEC,ST,44.1,2.1,   5.00,5,44.1,42.35,75.65,28,0.06,0.02619
SHRIKANHA,ST,26.2,0.85,   3.35,5,26.6,25,88,15.1,0.096,0.025152
UMESLTD,EQ,5.82,0.27,   4.86,5,5.82,5.8,7.14,3.88,0.3923,0.022792629999999998
GSEC5IETF,EQ,69.14,3,   4.54,5,69.14,65.63,69.14,62,0.02947,0.019532716000000002
CRAYONS,SM,28.65,1.15,   4.18,5,28.85,28.65,70,23.6,0.06,0.017226
SHRENIK,BZ,0.41,0.01,   2.50,5,0.42,0.4,0.65,0.36,4.06262,0.016656742000000002
GML,SM,18.1,-0.6,  -3.21,5,19.6,18.1,54,15.15,0.08,0.015088
VEEKAYEM,ST,127.85,6.05,   4.97,5,127.85,127.85,318,79.8,0.01,0.012785
CONTI,SM,12.05,-0.25,  -2.03,5,12.9,12.05,31.95,11.25,0.09999,0.012358764
BULKCORP,SM,48.3,2.3,   5.00,5,48.3,48,94.6,38.05,0.024,0.011556
AUSL,SM,23.55,1.1,   4.90,5,23.55,23.55,48.3,17.35,0.04,0.00942
MILTON,SM,39.9,1.9,   5.00,5,39.9,39.9,53.5,24.85,0.022,0.008778
692GS2039,GS,101.95,4.85,   4.99,5,101.95,98.5,107,95.26,0.00635,0.00631444
WALPAR,SM,27.8,1.3,   4.91,5,27.8,27.8,51.5,21.25,0.02,0.00556
COMPINFO,BZ,1.28,0.02,   1.59,5,1.32,1.22,2.96,0.91,0.38991,0.004912866
SMVD,SM,12.1,0.55,   4.76,5,12.1,12.1,14.15,5.6,0.0404,0.0048884
MASKINVEST,BE,153.87,7.32,   4.99,5,153.87,148,246.09,114.94,0.00285,0.00437304
SABEVENTS,BE,8.21,-0.28,  -3.30,5,8.91,8.08,18.25,5.6,0.04267,0.0036226830000000002
SHIVAMILLS,BE,62.44,2.83,   4.75,5,62.59,58.2,81.98,43.01,0.00497,0.002918384
FEL,BZ,0.4,0,   0.00,2,0.41,0.4,0.65,0.34,0.66232,0.00264928
LAKPRE,BZ,5.12,0.24,   4.92,5,5.12,5.12,7.64,4.38,0.03262,0.001670144
ORTEL,BZ,1.6,0.07,   4.58,5,1.6,1.53,2.34,1.15,0.02592,0.000412128
FELDVR,BZ,2.49,0.11,   4.62,5,2.49,2.28,3.9,2.28,0.01328,0.000310752
