symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
VPRPL,BE,40.75,1.77,   4.54,5,40.92,39.15,195,29.46,3.10514,1.251992448
BIRLACABLE,BE,159.55,7.59,   4.99,5,159.55,151.5,215.2,104,0.60576,0.950922048
APSISAERO,ST,311.85,14.85,   5.00,5,311.85,305,316.45,147.2,0.3,0.9327
IEML,SM,57.65,5.2,   9.91,10,57.65,52.45,173.57,50.1,1.59,0.898032
PARTH,ST,427,20.3,   4.99,5,427,412.1,427,169,0.192,0.8161344
MOBILISE,ST,111,0.55,   0.50,5,115.95,111,117.8,45,0.72,0.807624
IFBAGRO,BE,979.3,46.6,   5.00,5,979.3,940,1790,517.65,0.08267,0.8023950200000001
OMAXAUTO,BE,216.95,10.33,   5.00,5,216.95,213.85,240,82.91,0.31021,0.668068256
KECL,BE,119.68,5.69,   4.99,5,119.68,116,151.92,75.47,0.50285,0.59949777
ANLON,ST,583.5,23.5,   4.20,5,588,570,615.5,335,0.096,0.5558784
WOL3D,SM,204.85,9.75,   5.00,5,204.85,204.85,209.95,106.65,0.26,0.53261
MONQ50,EQ,135.64,4.56,   3.48,20,135.64,135.64,135.64,71.26,0.3371,0.45724244
BEWLTD,SM,61.15,2.9,   4.98,5,61.15,57.3,199.25,57.3,0.725,0.4330425
MOS,SM,13.25,0.6,   4.74,5,13.25,12.35,29.88,9.05,3.24,0.423792
VALUE360,ST,75,3.55,   4.97,5,75,71.5,86.4,67.35,0.54,0.400518
RCDL,SM,26.4,4.4,  20.00,20,26.4,25.05,30.85,16.5,1.47,0.385728
ONELIFECAP,BE,25.1,1.19,   4.98,5,25.1,23,25.1,10.15,1.47697,0.364220802
DURLAX,ST,59.9,2.6,   4.54,5,60.15,57.3,62.2,28.03,0.56,0.334544
SAIFL,SM,5.95,0.25,   4.39,5,5.95,5.75,32.75,5.45,5.12,0.303616
KSHITIJPOL,BE,3.97,0.18,   4.75,5,3.97,3.63,4.57,1.88,7.67032,0.296841384
FILATFASH,BE,0.23,0,   0.00,5,0.24,0.23,0.74,0.14,126.10224,0.290035152
BROOKS,BE,53.73,2.55,   4.98,5,53.73,51.25,164.02,36.3,0.53843,0.286767818
MAHASTEEL,BE,849.05,40.4,   5.00,5,849.05,790.2,1050,268,0.02946,0.244299996
AURIGROW,EQ,0.32,0.01,   3.23,5,0.32,0.31,1,0.2,71.59985,0.221959535
BNAGROCHEM,BE,327.71,15.6,   5.00,5,327.71,304,327.71,224,0.05713,0.183970026
SHARDUL,EQ,27.67,1.1,   4.14,20,31.88,27.2,33.82,25,0.56869,0.16605748
COOLCAPS,SM,24.4,0.5,   2.09,5,25.05,23.1,99.5,22.3,0.625,0.153625
GLOBALPET,ST,139.7,6.65,   5.00,5,139.7,139.7,159.7,85,0.105,0.146685
ARCIIL,ST,58.8,2.8,   5.00,5,58.8,54,145,38.6,0.21,0.120246
ADDICTIVE,SM,73.55,3.5,   5.00,5,73.55,70,171.5,57.65,0.115,0.0811325
NIRMAN,ST,50.5,2.4,   4.99,5,50.5,48.15,266.85,38.65,0.156,0.0780156
DUCON,BE,3.36,0.16,   5.00,5,3.36,3.26,7.18,2.22,2.31514,0.07755719
GOLDSTAR,ST,7.4,0.35,   4.96,5,7.4,7.35,11.05,4.5,1.0125,0.0747225
ABANSENT,BE,27.03,1.28,   4.97,5,27.03,24.51,48.85,22.3,0.28217,0.072066218
KREBSBIO,EQ,58.87,2.8,   4.99,5,58.87,55,113.5,38.33,0.11529,0.067167954
SEL,ST,195,3,   1.56,5,201.6,192,326.35,115.25,0.034,0.0664428
HVAX,SM,813.75,38.75,   5.00,5,813.75,810,1029.3,565,0.0075,0.06080625
SHRIKANHA,ST,25.25,0.5,   2.02,5,25.95,25.05,88,15.1,0.224,0.0577024
CAPTRUST,BE,14.66,0.68,   4.86,5,14.67,13.55,68.34,10.98,0.39596,0.057374604
BLUEPEBBLE,ST,101.85,4.85,   5.00,5,101.85,101.85,218,88,0.056,0.057036
GUJRAFFIA,EQ,41.25,3.75,  10.00,10,41.25,38.86,88,35.1,0.1288,0.0525504
GREENCHEF,SM,55.05,2.6,   4.96,5,55.05,53.05,74.05,40.4,0.096,0.052464
TTL,EQ,7.7,0.25,   3.36,5,7.82,7.4,16.2,6.42,0.61033,0.046934377
AAKAAR,SM,69.5,3.3,   4.98,5,69.5,69.5,105,46,0.064,0.04448
GJL,ST,140.5,6.65,   4.97,5,140.5,135,276.45,91.4,0.032,0.0442336
ROLLT,BE,2.06,0.09,   4.57,5,2.06,2,2.53,1.02,2.03335,0.041480340000000004
DELTIC,ST,40,0.55,   1.39,5,41.4,40,83.95,28.05,0.1,0.04061
DANGEE,EQ,3.27,0.15,   4.81,5,3.27,3.06,6.34,2.53,1.18774,0.03860155
VLINFRA,ST,24.6,1.15,   4.90,5,24.6,23.8,51,18,0.15,0.03624
VIVIDHA,EQ,0.54,0.04,   8.00,10,0.55,0.51,0.92,0.43,6.29558,0.033366573999999996
PALREDTEC,BE,44.2,0.81,   1.87,5,45.55,44.2,73.6,27.45,0.07223,0.032344594
KONSTELEC,ST,39.1,1.85,   4.97,5,39.1,35.55,80,28,0.07,0.026285
CTE,EQ,31.98,1.17,   3.80,5,32.35,30.6,59.93,20.51,0.07742,0.024340848
RITEZONE,ST,21.85,0.95,   4.55,5,21.9,20.55,36.55,13.8,0.096,0.0207456
726GS2032,GS,102.75,-0.49,  -0.47,5,108.4,102.61,112,95.83,0.02005,0.020573305
EQUIPPP,BE,15.14,0.61,   4.20,5,15.25,14.21,23.97,13.85,0.11338,0.017143056
TIMESCAN,SM,41.15,1.95,   4.97,5,41.15,41.1,69.65,39,0.04,0.016448
MIEL,SM,16,0.75,   4.92,5,16,15.95,35,10.7,0.1,0.01598
VR,SM,134.4,6.4,   5.00,5,134.4,122,241.95,122,0.012,0.0156312
DIRL,SM,12.65,0.6,   4.98,5,12.65,12.65,34,8.9,0.12,0.01518
SVPGLOB,BE,4.05,0.15,   3.85,5,4.09,3.76,6.89,2.18,0.32463,0.012887811
GIRIRAJ,ST,165.5,7.85,   4.98,5,165.5,160,409,96.8,0.0075,0.01213725
THESL,SM,13.2,0.6,   4.76,5,13.2,13.2,43.5,11.45,0.09,0.01188
SHRENIK,BZ,0.38,0.01,   2.70,5,0.38,0.37,0.67,0.36,2.98996,0.011062852
GSTL,ST,17.95,0.85,   4.97,5,17.95,17.95,37.65,5.95,0.06,0.01077
SITINET,BZ,0.33,0.01,   3.13,2,0.33,0.32,0.58,0.28,3.21841,0.010298912
CBAZAAR,SM,4.05,0.15,   3.85,5,4.05,4.05,8,3.05,0.24,0.00972
MPTODAY,SM,43.6,2.05,   4.93,5,43.6,43.6,56.8,32.35,0.02,0.00872
DHRUV,BE,31,0,   0.00,5,32.55,31,75,22.22,0.0237,0.0076977600000000005
TIJARIA,BE,4.6,-0.04,  -0.86,5,4.87,4.55,10.35,3.55,0.13894,0.00639124
GLOBALE,BE,12,-0.05,  -0.41,5,12.65,11.6,17.5,9.2,0.05055,0.00615699
FEL,BZ,0.45,0,   0.00,2,0.46,0.45,0.65,0.34,1.34192,0.0060386400000000005
WINSOME,BZ,2.25,0.04,   1.81,2,2.25,2.21,2.25,1.59,0.23014,0.005155136
HRHNEXT,SM,27.85,1.3,   4.90,5,27.85,27.85,61.7,21,0.015,0.0041775
PROLIFE,SM,62.45,2.95,   4.96,5,62.45,62.45,174.5,56.05,0.005,0.0031225
SABAR,SM,5.6,0.25,   4.67,5,5.6,5.6,9.55,3.8,0.05,0.0028
21STCENMGM,EQ,32.24,0.63,   1.99,2,32.24,31.22,73.5,28.25,0.00617,0.001979336
BLUECHIP,EQ,2.13,0.04,   1.91,2,2.13,2.13,5.68,1.8,0.06992,0.001489296
MTEDUCARE,BE,1.7,0.08,   4.94,5,1.7,1.55,2.55,1.17,0.07948,0.001255784
JALAN,SM,1.9,0.05,   2.70,5,1.9,1.9,10.6,1.65,0.06,0.00114
