symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
LRRPL,SM,91.5,4.35,   4.99,5,91.5,88,99.5,59,0.54,0.491076
MAHKTECH,EQ,23.97,-0.37,  -1.52,20,23.97,23.97,35.59,20.51,2.03826,0.48857092199999996
PURPLEUTED,SM,371.55,17.65,   4.99,5,371.55,360,587.95,239,0.1125,0.41434875
MONQ50,EQ,131.2,-1.34,  -1.01,20,131.2,131.2,135.01,71.26,0.30789,0.40395168
ACSTECH,EQ,33.69,0.41,   1.23,2,33.94,32.67,42.2,32.67,0.94072,0.313447904
ESCONET,ST,129.6,6.15,   4.98,5,129.6,127.1,280,91.25,0.168,0.2173752
HOACFOODS,SM,514.85,24.5,   5.00,5,514.85,514.8,519,149.65,0.04125,0.2123715
CHEMBONDCH,BE,186.4,0.68,   0.37,5,195,185,244.99,104.85,0.10732,0.20331774
ONELIFECAP,EQ,22.78,1.08,   4.98,5,22.78,21.7,22.78,9.9,0.89579,0.201642329
BEACON,ST,97,-0.5,  -0.51,5,102.35,96,124.8,50,0.19,0.187112
AHLWEST,BE,681.6,32.45,   5.00,5,681.6,681.6,681.6,137,0.02703,0.18423648
CANARYS,SM,19.9,1.1,   5.85,10,20.65,19.2,36.9,14.6,0.92,0.183172
SADBHAV,BE,9.65,0.41,   4.44,5,9.7,9.24,17.85,6.05,1.81647,0.17347288500000002
RHFL,BZ,2.25,0.07,   3.21,5,2.28,2.18,7.78,1.82,7.53976,0.167382672
SAMBHAAV,EQ,7,0.2,   2.94,5,7.14,6.76,11.53,5.07,2.09134,0.14723033600000002
KONTOR,SM,69.25,3.5,   5.32,20,78.9,67,88.55,53.25,0.192,0.144192
ESFL,ST,128.1,6.1,   5.00,5,128.1,120,500,109.95,0.0972,0.12206376000000001
CLASSICEIL,ST,48.45,-0.55,  -1.12,5,51.45,48.45,113.9,34.75,0.24,0.121752
NAVKARURB,EQ,0.81,-0.01,  -1.22,5,0.86,0.8,3.59,0.7,12.20123,0.098829963
POLYSIL,ST,141.65,6.7,   4.96,5,141.65,134.95,356.75,41.2,0.07,0.097916
MUNISH,ST,71.85,3.4,   4.97,5,71.85,71.85,143,50.2,0.132,0.094842
AEPL,EQ,16.26,0.08,   0.49,5,16.98,16.01,20.25,13.25,0.37697,0.062388534999999995
VISACHROME,BE,50.31,2.39,   4.99,5,50.31,48.5,73.68,27.05,0.11778,0.059066669999999995
LPDC,EQ,7,0.33,   4.95,5,7,6.5,10.16,5.23,0.79202,0.054807784
MANDEEP,SM,21.5,1,   4.88,5,21.5,21.45,31.9,17.25,0.24,0.051504
GAYAHWS,EQ,2.32,0.07,   3.11,5,2.36,2.18,4.76,1.11,2.19979,0.050375191
MMWL,BE,14.4,0.52,   3.75,5,14.57,13.42,16.34,9.02,0.2805,0.03997125
MANUGRAPH,EQ,14.82,1.34,   9.94,10,14.82,14.4,25.3,9.65,0.26021,0.038328933
BNAGROCHEM,BE,307.59,14.64,   5.00,5,307.59,292.95,312,224,0.01234,0.037516068
BLUEPEBBLE,ST,94.7,4.5,   4.99,5,94.7,90.2,218,88,0.04,0.036992
REFRACTORY,SM,40.3,1.9,   4.95,5,40.3,38.25,72.5,28.65,0.08,0.03188
KRIDHANINF,EQ,3.05,0.14,   4.81,5,3.05,2.91,5.39,1.81,1.04921,0.031791063
PALREDTEC,BE,41.33,1.96,   4.98,5,41.33,40.9,73.6,27.45,0.07357,0.030347625
UMAEXPORTS,EQ,25.1,1.08,   4.50,5,25.22,24.5,82,18.12,0.11556,0.028959336
MADHUCON,EQ,6.02,0.2,   3.44,5,6.11,5.61,9.49,3.61,0.38378,0.02264302
ORTINGLOBE,BE,15,0.2,   1.35,5,15.54,15,19.9,10.32,0.13698,0.021108618
BLUECOAST,BE,32,0.44,   1.39,5,33.13,31,86.31,18.57,0.06169,0.020098602
IMPEXFERRO,BZ,1.77,0.08,   4.73,5,1.77,1.7,2.42,1.3,1.03956,0.018296256
SVPGLOB,BE,4.05,0.17,   4.38,5,4.07,3.88,6.89,2.18,0.44699,0.018013697
PARASPETRO,EQ,2.1,0.06,   2.94,5,2.14,2.04,3.23,1.53,0.57825,0.012201075
ACCORD,ST,53,2.5,   4.95,5,53,53,53,19.85,0.02,0.0106
AAKAAR,SM,63.05,3,   5.00,5,63.05,63.05,105,46,0.016,0.010088
DHTL,SM,51,2.4,   4.94,5,51,49,125.2,36.9,0.016,0.008
ARTNIRMAN,EQ,42.12,2,   4.99,5,42.12,40.25,72.5,29.39,0.01812,0.007604964
SANWARIA,BZ,0.24,0.01,   4.35,2,0.24,0.23,0.41,0.19,3.14503,0.0072335690000000005
MORARJEE,BZ,9.68,0.46,   4.99,5,9.68,9.68,9.99,5.58,0.07201,0.006970567999999999
ASTRON,BE,4.33,0.12,   2.85,5,4.42,4.19,20.93,3.26,0.14932,0.00642076
BLUECHIP,EQ,2.05,0.04,   1.99,2,2.05,2.05,5.8,1.8,0.28466,0.00583553
SABAR,SM,5.1,0.2,   4.08,5,5.1,5.1,9.55,3.8,0.1,0.0051
YUDIZ,SM,27.05,1.25,   4.84,5,27.05,26.9,39.3,22.15,0.016,0.0043152
GRANDOAK,EQ,26.71,0.54,   2.06,10,28.78,26.17,34.8,24.41,0.01506,0.0042800519999999995
IDENTICAL,ST,19.45,0.9,   4.85,5,19.45,19.45,56,14.1,0.02,0.00389
FLFL,BZ,1.51,0.07,   4.86,5,1.51,1.39,2.24,1.11,0.25248,0.0037114559999999997
FEL,BZ,0.45,0.01,   2.27,2,0.45,0.44,0.65,0.34,0.78744,0.003464736
736GS2052,GS,107.1,5.1,   5.00,5,107.1,101,114.93,96.3,0.00301,0.003040702
BALCO,ST,20.45,0.95,   4.87,5,20.45,20.45,38.15,13.4,0.012,0.002454
828GS2027,GS,167.79,7.99,   5.00,5,167.79,167.79,167.79,103.5,1e-05,1.6779e-05
