symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
ESCONET,ST,136,6.45,   4.98,5,136,136,280,91.25,0.168,0.22848
CLASSICEIL,ST,46.75,2.05,   4.59,5,46.9,42.6,113.9,34.75,0.416,0.1925248
SHEEL,ST,68.25,3.25,   5.00,5,68.25,66.4,95.55,37.8,0.26,0.174928
WOL3D,ST,129.6,4.55,   3.64,5,131.3,125.05,216.7,106.65,0.13,0.167245
BIKEWO,ST,36,1.7,   4.96,5,36,35,36,13.65,0.46,0.165186
DIVYADHAN,ST,50.25,2.35,   4.91,5,50.25,50.25,62.4,18.25,0.32,0.1608
MAL,SM,33,-1,  -2.94,5,35.7,32.5,80.2,28.95,0.4,0.13608
GJL,ST,216,10.25,   4.98,5,216,214.6,276.45,91.4,0.056,0.120596
VCL,EQ,1.35,0.03,   2.27,10,1.45,1.32,2.66,0.8,8.11936,0.11367103999999999
ACCORD,ST,139.9,6.65,   4.99,5,139.9,139.9,139.9,19.85,0.08,0.11192
VIVIMEDLAB,BE,5.99,0.28,   4.90,5,5.99,5.51,29.4,5.15,1.41182,0.083438562
VILINBIO,ST,40.05,-1.5,  -3.61,5,43.6,40.05,54.4,18.95,0.2,0.0829
SUPERSPIN,BE,5.73,0.27,   4.95,5,5.73,5.46,11.75,3.79,1.27796,0.072715924
SATECH,SM,33.45,1.55,   4.86,5,33.45,32.85,63.25,31.8,0.21,0.069783
SYSTMTXC,BE,65.89,2.91,   4.62,5,66.12,62.5,177.9,51.89,0.10261,0.065988491
MCON,SM,45.9,-0.1,  -0.22,5,48.3,43.75,112.45,37.3,0.14,0.063672
ORTINGLOBE,BE,17.85,0.41,   2.35,5,18.31,17.09,21.3,10.66,0.3089,0.05507686999999999
ABANSENT,BE,27.55,1.16,   4.40,5,27.7,26.9,48.85,22.3,0.19405,0.053499584999999995
GTECJAINX,BE,30.8,1.46,   4.98,5,30.8,29.93,38.35,15.54,0.17188,0.052887476
VIJIFIN,BE,5.73,0.27,   4.95,5,5.73,5.73,5.73,2,0.90238,0.051706374
UCL,ST,195.15,9.25,   4.98,5,195.15,195.15,195.15,38,0.02,0.03903
RAJRILTD,BE,23.79,0.46,   1.97,2,23.79,23.79,29.41,19.41,0.15345,0.036505755
AUSL,SM,22.45,1.05,   4.91,5,22.45,22.45,48.3,17.35,0.16,0.03592
BULKCORP,SM,46,2,   4.55,5,46.2,45.95,94.6,38.05,0.072,0.033156
ASPIRE,SM,15.15,0.6,   4.12,5,15.25,14,34.85,10.2,0.16,0.024
CONTI,SM,12.3,0.55,   4.68,5,12.3,11.25,31.95,11.25,0.19998,0.022857714
ARUNAYA,ST,16,0,   0.00,5,16.8,16,31.45,13.9,0.14,0.022568
SIGNORIA,ST,111.1,5.25,   4.96,5,111.1,111.1,122.95,53.1,0.02,0.02222
KONSTELEC,ST,42,-1.85,  -4.22,5,46,42,75.65,28,0.05,0.021705
SYLVANPLY,SM,52.5,2.5,   5.00,5,52.5,52.5,95,40,0.04,0.021
SHIVAUM,EQ,420,15,   3.70,10,445.5,407,445.5,275,0.00479,0.020168295000000003
SANWARIA,BZ,0.21,0,   0.00,2,0.22,0.21,0.4,0.19,9.57641,0.020110461
NORBTEAEXP,EQ,70.5,-1.47,  -2.04,5,75.56,69.5,99.35,30.5,0.02853,0.02005659
GML,SM,18.7,0.85,   4.76,5,18.7,18.7,54,15.15,0.1,0.0187
SATIPOLY,ST,31.85,1.5,   4.94,5,31.85,31.55,94.3,27.15,0.055,0.017424
MTEDUCARE,BE,2.41,0.11,   4.78,5,2.41,2.3,2.55,1.17,0.56131,0.01347144
GFSTEELS,BE,13.61,0,   0.00,5,13.61,13.61,13.61,8.01,0.08801,0.011978161
GOLDSTAR,SM,8.2,0.35,   4.46,5,8.2,8.2,10.4,4.5,0.1125,0.009225
SHRIKANHA,ST,25.35,1.2,   4.97,5,25.35,25.35,88,15.1,0.032,0.008112
WALPAR,SM,26.5,1.25,   4.95,5,26.5,26.5,51.5,21.25,0.02,0.0053
MEDIORG,SM,24.9,1.15,   4.84,5,24.9,24.9,46.85,19.1,0.02,0.00498
SVPGLOB,BE,3.88,-0.06,  -1.52,5,4.13,3.82,6.89,2.18,0.09849,0.0038805059999999997
SEYAIND,BE,13.02,-0.06,  -0.46,2,13.34,12.83,23.99,8.54,0.02078,0.002693088
VERTEXPLUS,SM,39.35,1.85,   4.93,5,39.35,39.35,149.8,35.95,0.006,0.002361
ORTEL,BZ,1.53,0.01,   0.66,5,1.59,1.52,2.34,1.15,0.1184,0.00184704
FELDVR,BZ,2.37,-0.11,  -4.44,5,2.6,2.37,3.9,2.35,0.02628,0.000659628
CLCIND,BE,46.71,2.22,   4.99,5,46.71,46.71,46.71,8.54,0.00137,0.0006399270000000001
UNIVAFOODS,BE,8.57,0,   0.00,5,8.57,8.57,14.24,7.79,0.006,0.0005142
971SCL28,AN,480,80,  20.00,20,480,480,750,380.1,6e-05,0.000288
IF3GPD,MF,1.65,0.15,  10.00,10,1.65,1.65,1.65,0.7,1e-05,1.6499999999999998e-07
