symbol,series,ltp,change,pChange,priceBand,highPrice,lowPrice,yearHigh,yearLow,totalTradedVol,turnover
SONAMAC,ST,39.65,1.85,   4.89,5,39.65,39.45,98,27.1,0.1,0.0396
LASA,EQ,8.63,0.41,   4.99,5,8.63,8.1,17.44,5.67,0.44152,0.03664616
ORTINGLOBE,EQ,16.31,0.77,   4.95,5,16.31,16,19.9,10.32,0.21976,0.035623096
ROXHITECH,ST,36.45,1.7,   4.89,5,36.45,36.45,56.4,22.95,0.096,0.034992
PRUDMOULI,EQ,15.55,0.45,   2.98,5,15.85,14.99,48.6,11.26,0.22034,0.034527278
GOLDSTAR,ST,7.75,0.35,   4.73,5,7.75,7.4,11.05,4.5,0.45,0.034425
SHEKHAWATI,BE,16.34,0.77,   4.95,5,16.34,15.61,26.4,9.12,0.20393,0.033057053
SHRIKANHA,ST,25.2,1.2,   5.00,5,25.2,25.2,88,15.1,0.128,0.032256
VIJIFIN,BE,3.99,0.19,   5.00,5,3.99,3.98,4.65,2,0.78181,0.031116038000000002
DANGEE,EQ,3.46,0.16,   4.85,5,3.46,3.23,6.34,2.53,0.82755,0.028219454999999997
SHEEL,SM,45.45,2.15,   4.97,5,45.45,45.3,95.55,37.8,0.06,0.027228
VSCL,SM,22.95,1.05,   4.79,5,22.95,21.9,33.4,16.05,0.12,0.027216
UMESLTD,BE,5.57,0.26,   4.90,5,5.57,5.32,7.14,3.88,0.47196,0.026052192000000002
AUSOMENT,BE,137.5,-2.12,  -1.52,5,146.6,137.31,178,93,0.01711,0.024255136
NEELAM,SM,11.8,0.55,   4.89,5,11.8,11.8,29.9,10.1,0.18,0.02124
SHRENIK,BZ,0.39,0.01,   2.63,5,0.39,0.38,0.66,0.36,5.58232,0.021212816
INTEGRITY,SM,175.35,8.35,   5.00,5,175.35,175.35,175.35,81.7,0.012,0.021042
SIGNORIA,SM,59.85,2.85,   5.00,5,59.85,59.85,135.6,53.1,0.03,0.017955
SAMAY,SM,43.5,2.05,   4.95,5,43.5,43.5,51.3,28.5,0.04,0.0174
GRAPHISAD,SM,33.1,1.05,   3.28,5,33.65,32.45,52.8,29.25,0.048,0.015864
AUSL,SM,23.5,1.1,   4.91,5,23.5,23,48.3,17.35,0.06,0.013998
MODTHREAD,EQ,42.51,-1.53,  -3.47,5,46.24,42.51,62,35.61,0.02673,0.012309164999999999
MTEDUCARE,BE,1.68,0.08,   5.00,5,1.68,1.53,2.55,1.17,0.53823,0.008665503
BLUECOAST,BE,32.5,0.45,   1.40,5,33.65,31.11,86.31,18.57,0.02276,0.007606392
DCMFINSERV,BE,5.7,0.27,   4.97,5,5.7,5.43,8.56,3.7,0.13326,0.007569167999999999
GLOBALE,BE,13.35,0.49,   3.81,5,13.5,12.92,17.49,9.2,0.0544,0.0072896
733GS2026,GS,102.4,1.85,   1.84,5,105.57,98.54,105.57,98.54,0.00672,0.006799967999999999
SITINET,BZ,0.34,0.01,   3.03,2,0.34,0.33,0.58,0.28,2.03058,0.006700914
PRECISION,SM,8,0,   0.00,5,8.4,8,28.4,6.75,0.08,0.00664
IMPEXFERRO,BZ,1.93,0.07,   3.76,5,1.95,1.81,2.42,1.3,0.33503,0.006432576000000001
NIRAJISPAT,EQ,223.05,7.68,   3.57,5,226.13,215.5,612.5,155,0.00268,0.005947455999999999
ICDSLTD,EQ,44.99,2.14,   4.99,5,44.99,42.85,68.49,36.4,0.01261,0.005653063
JALAN,SM,2.1,0.1,   5.00,5,2.1,2,10.6,1.65,0.27,0.005481
KONSTELEC,ST,45.25,2.15,   4.99,5,45.25,45.25,75.65,28,0.01,0.004525
QFIL,SM,41.85,1.95,   4.89,5,41.85,41.85,85.75,38,0.01,0.004185
CBAZAAR,SM,4.65,0.2,   4.49,5,4.65,4.65,8,3.05,0.08,0.00372
LCCINFOTEC,BE,4.39,0.15,   3.54,5,4.45,4.04,6.31,3.64,0.08665,0.00367396
21STCENMGM,EQ,34.2,0.67,   2.00,2,34.2,34.2,73.5,28.25,0.01008,0.00344736
PLADAINFO,SM,11.1,0.5,   4.72,5,11.1,11.1,27.75,9.1,0.03,0.00333
EQUIPPP,BE,16.77,0.79,   4.94,5,16.77,16.45,23.97,13.85,0.01961,0.00327487
WINSOME,BZ,2.37,0.04,   1.72,2,2.37,2.37,2.37,1.59,0.13405,0.003176985
698GR2054,GS,95.55,4.55,   5.00,5,95.55,93.64,104.58,87,0.00255,0.0024105150000000002
FELDVR,BZ,2.69,0.12,   4.67,5,2.69,2.57,4.1,2.35,0.02927,0.000775655
BLUECHIP,EQ,2.25,0.04,   1.81,2,2.25,2.25,5.68,1.8,0.01832,0.0004122
